Stock code,Z-SCORE,Share pledge ratio of controlling shareholders,Pledge ratio of limited sale shares,Pledge ratio of unlimited shares,Stock Volatility,P/E ratio,P/B ratio,Stock price rise and fall in the last year,Annual turnover rate,ST,ROA,ROE,changes in net assets,changes in operating income,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Total asset turnover rate (Times),Current ratio,Cash ratio,Asset liability ratio,Asset liability ratio (excluding advance receipts),Asset liability ratio (total liabilities - contract liabilities - advance receipts)/(total assets - goodwill - contract liabilities - advance receipts),Current liabilities/total liabilities,Monetary capital/short-term debt,EBITDA/interest bearing debt,EBIT interest cover,EBITDA interest cover,Net cash flow from operations has been negative for three consecutive years,Average cash income ratio in recent three years,Cash income ratio,Ratio of accounts receivable to operating income,Ratio of prepayments to operating income,Ratio of other receivables to total assets,Ratio of construction in progress to total assets,Minority shareholders' equity/owners' equity,The proportion of goodwill in total assets exceeds,Downgrade or negative,audit opinion ,"Company nature (state owned assets 0, others 1)",High deposit and loan of 90p,Company size (LN),Whether there are four major audits,Proportion of independent directors,Equity checks and balances (2-5 large/1 large),"Two positions in one (1 for the same, 0 for the different)",Equity concentration (the first largest shareholder),Total institutional shareholding ratio,Audit fee,Tobin Q,Debt financing costs,Enterprise age,Goodwill impairment ratio,Asset quality index,SG&A Expense,Number of key audit matters,Number of research institutions concerned,Number of research reports (+1 LN),Financial cycle m2/gdp,IsDefault
X00985,3.626943282,0.30904432,0,0.085693503,49.66387034,43.70510435,1.9551113,0.222602196,2.873322664,0,0.015133,0.045561,1.05615729,-0.139961,0.743562,96.969,5.019,1.2003,0.265,0.025691,1.646385983,0.269133,0.263559341,0.273551417,0.846521,2.281452878,0.240354555,0,0,0,1.119446333,1.179379,0.180300518,0.02032032,0.093688199,0.023921898,0.237810659,0.036250759,0,0,0,0,4.778259546,1,0.428571429,0.183326394,0,0.2773,0.390229,45,1.397327353,-0.015369976,21.08333333,0.030384572,0.728931212,0.995210298,2,0,0,-0.06737798,0
X00986,17.58823054,0.136787151,0,0.066647416,54.15011565,399.2928316,8.507319731,0.124528243,5.469744401,0,0.00042,0.015493,1.812884199,0.060247,0.353624,88.7194,3.7733,6.4822,0.4636,0.074199,6.117339697,0.15532,0.121443796,0.121443796,0.826601,374.0173648,5.372679893,0,0,0,1.057173333,0.859139,0.294624798,0.000291001,0.004676053,0,-0.015982242,0,0,0,1,0,2.392701405,1,0.428571429,1.096682046,0,0.2593,0.059576,50,4.268763198,-0.042075088,4.819444444,0,0.723970807,1.628571944,2,0,0,-0.06737798,0
X00987,3.116775446,0,0,0,0,0,0,0,0,0,0.179883,0.206848,1.577422518,0.38761,0.32791,93.6784,9.6251,4.5869,1.7983,0.03596,1.449106392,0.27267,0.272463129,0.272463129,0.982583,3.438522286,1.345862884,62.1405,63.7606944,0,1.147796333,1.111632,0.123119006,0.04803253,0.050910327,0,0,0,0,0,1,0,1.838668321,1,0.375,0.964614983,1,0.4391,0,0,0.272669956,0.025742904,1.736111111,0,0.718454358,1.001431024,2,0,0,-0.059095742,0
X00988,2.938006075,0.5226209,0,0,69.91272505,-335.0691419,2.358269763,-0.125334092,13.27304619,0,0.00813,-0.007126,0.990714719,0.037235,0.20209,341.9299,1.7208,1.7733,0.3462,0.017377,0.40777284,0.416538,0.404812026,0.404812026,0.786116,0.694402073,0.143199467,0.6427,2.961503628,0,0.715722333,0.769828,0.555864481,0.10834056,0.014888522,0.005938498,0,0,0,0,1,0,3.715631609,1,0.428571429,0.692713989,0,0.2003,0.260936,70,1.816189309,0.033853053,7.930555556,0,0.69588611,1.039429046,2,0,0,0.017310869,0
X00989,4.675435728,0.760572701,0.21955455,0.071655703,65.17010989,58.50864408,3.198580304,-0.279698217,25.03431313,0,0.04953,0.054796,1.042242878,0.056527,0.162367,168.1844,3.1763,3.4328,0.7896,0.019468,0.270549144,0.387127,0.386510378,0.386510378,0.982861,0.369174321,0.246090817,3.9983,5.765306266,0,0.968859,1.010452,0.328498603,0.012681134,0.001541448,0.007447345,0,0,0,0,1,0,2.365747003,1,0.428571429,2.468316656,0,0.1957,0.132666,65,2.312204726,0.046459322,1.511111111,0,0.694883276,0.607993442,2,0,0,-0.059095742,0
X00990,13.08622635,0,0,1.63043E-06,146.7011492,37.8902782,5.162471873,1.272635815,18.44881952,0,0.151428,0.181544,2.238585171,0.159336,0.278381,56.7869,3.5869,10.7337,1.1999,0.03676,2.024425273,0.21718,0.216818681,0.216818681,1,9650.618415,0,84.0165,111.1675487,0,0.967418667,0.963473,0.278792588,0.00243869,0.010167959,0.004931971,0,0,0,0,1,0,2.367545083,1,0.333333333,1.438451643,0,0.2454,0.001037,90,4.112312992,-0.039224894,0.263888889,0,0.674459996,1.142398596,2,0,0,-0.059095742,0
X00991,6.434666143,0.346350303,0.003837687,0.178407288,56.70672974,235.8463758,5.578772752,0.135288006,15.16236124,0,0.03802,0.029756,1.568689385,0.724314,0.176113,201.9951,4.3644,2.2334,0.5364,0.017354,0.518288133,0.365704,0.365358241,0.367088898,0.823991,0.720911029,0.246274641,2.3702,4.642096385,0,0.963496,1.022073,0.237209951,0.003218604,0.000345856,0.0341867,0.071587696,0.004711972,0,0,1,0,2.536502451,1,0.428571429,0.509687015,1,0.3344,0.028679,84.8,3.662181255,0.045774091,4.263888889,0,0.651673715,0.793224933,2,0,0,-0.06737798,0
X00992,6.704616564,0.768047432,0,0.503208667,33.85964996,44.80145827,2.034361138,-0.267954134,1.152242096,0,0.05929,0.045786,1.034472001,0.022942,0.666014,425.219,44.2728,0.6166,0.4814,0.028495,0.909003318,0.191409,0.179327777,0.179327777,0.957774,4.898596348,2.376618546,47.439,67.87585735,0,1.176846,1.179692,0.033324874,0.04050457,0.001244405,0.009391258,-0.005589555,0,0,0,1,0,3.380843826,1,0.333333333,0.080059428,1,0.6552,0.746707,76.32,1.830941618,-0.011041833,7.025,0,0.645287512,0.882656877,2,0,0,-0.059095742,0
X00993,12.32217909,0.157412218,0,0,90.25799919,65.19517037,5.310780904,1.660818713,8.9010114,0,0.086061,0.101416,1.848052996,0.016966,0.40593,203.2311,1.3067,2.3789,0.4679,0.040661,1.226203394,0.226646,0.216962613,0.216962613,1,9650.618415,0,0,0,0,0.867621667,0.805754,0.826699717,0.013358352,0.007786694,0.016287721,0,0,0,0,1,0,1.705191736,1,0.333333333,2.071858958,0,0.1247,0.09063,30,4.166715776,-0.01064641,0.772222222,0,0.633465698,0.969129811,2,0,0,0.017310869,0
X00994,1.310496826,0.733207822,0,0.262336526,43.49753599,31.64340817,1.47017572,0.36747804,3.722305582,0,0.038818,0.0438,1.02224064,0.105501,0.181436,22.5838,5.4863,5.0814,0.7203,0.008351,0.291713391,0.696701,0.696269401,0.696269401,0.78332,0.277734798,0.183639834,1.8954,4.109432748,0,0.898331333,0.888207,0.19550336,0.019032624,0.002466786,0.016594039,0.003694061,0,0,0,1,0,4.362545687,1,0.4,0.251287728,1,0.3578,0.341128,135,1.111047713,0.029945263,22.83611111,0,0.630278364,0.695167336,2,0,0,-0.064161221,0
X00995,-1.291865979,0,0,0.006812756,47.59733368,-4.628046814,2.882434366,-0.155756965,7.348564173,0,-0.199788,-0.617031,0.545408472,-0.420493,-0.002318,107.643,3.1782,12.738,0.9681,0.012047,0.242840109,0.650853,0.642595027,0.642595027,0.898322,0.501353208,-0.531032763,-11.1957,0,0,1.128026667,1.207564,0.286425221,0.015870859,0.026330311,0,0.021232415,0,0,0,1,0,2.873239049,1,0.363636364,0.36260323,0,0.2771,0.298797,180,2.059449872,0.037187971,12.77222222,0,0.614143498,1.030807832,2,0,0,0.028940562,0
X00996,11.05767309,0,0,0,149.8012271,45.12025832,3.531291492,0.523364486,9.07860048,0,0.092105,0.11126,2.45986585,0.071478,0.30992,105.6905,9.86,2.7651,0.7964,0.036438,0.842531012,0.183092,0.181908174,0.182633379,0.903436,8.427987613,3.041593527,38.6812,52.88287892,0,1.019303,1.008865,0.111926456,0.007407774,0.005999536,0.008164827,0.010405408,0.003965073,0,0,1,0,2.439243176,1,0.333333333,0.922901225,1,0.3648,0.007802,55,3.026687522,0.048011622,0.8,0,0.612516477,1.131914475,2,0,0,0.017310869,0
X00997,1.055991456,0,0,0,0,0,0,0,0,0,0.046281,0.18212,1.168805501,0.049883,0.092515,-53.1528,2.0418,3.7546,0.7618,0.011034,0.271319193,0.802306,0.798091869,0.798091869,1,7.502137908,1.680889903,31.6221,33.92575345,0,0.890802667,1.019333,0.520333157,0.001647068,0.050035141,0,0.026919835,0,0,0,1,0,3.557674429,1,0.333333333,3.988770045,0,0,0,0,0.80230556,0.002961851,1.808333333,0,0.581244162,1.031973363,2,0,0,0.017310869,0
X00998,3.18795385,0,0,0,73.75537261,-7.64940954,2.881192134,0.010399541,22.53156225,0,-0.31421,-0.457191,0.625055534,-0.178238,0.272218,181.4646,1.911,3.6108,0.4655,0.015129,0.353421292,0.404967,0.403656065,0.433546594,0.940357,0.691661537,-1.95706526,-74.1218,0,0,1.200564667,1.22155,0.463725775,0.010108584,0.004309516,0.016196409,-0.005479447,0.068792644,0,0,1,0,2.449568017,1,0.375,0.096984287,1,0.38,0.043042,100,3.116238879,0.013046643,5.333333333,-0.3075373,0.56211402,1.292928157,2,0,0,-0.06737798,0
X00999,2.540078506,0.672467686,0,0.232129916,81.25666152,116.2734323,8.143795974,0.665922039,19.1310284,0,0.083031,0.069965,1.061759893,0.60557,0.275711,247.5625,1.5538,3.4312,0.4944,0.011379,0.140076136,0.710505,0.704386988,0.784135716,0.862708,0.544012361,0.303461146,3.4761,3.993919374,1,1.660157333,2.357593,0.904053394,0.174974349,0.004682441,0.000478229,0.108489281,0.099597779,0,0,0,0,3.565431304,1,0.333333333,0.518406418,0,0.2893,0.411859,110,2.765776029,0.026890405,6.938888889,-0.000142809,0.541902559,0.47094311,2,0,0,0.048155337,0
X01000,3.496407589,0.357552353,0,0.122224331,33.83177572,-6.998302532,1.924904132,-0.010297558,4.194379765,0,-0.14868,-0.295615,0.902240311,0.174599,0.04543,14.4962,12.5038,30.2183,2.2744,0.015176,0.682282123,0.4705,0.432582096,0.470738112,0.923761,2.559694113,-0.801079474,-46.0909,0,0,1.065575667,1.032835,0.084153919,0.019552277,0.012321761,0.015427922,0.021664396,0.075639198,0,0,1,0,3.777906652,1,0.428571429,1.372333788,1,0.1251,0.097857,90,1.597632924,0.011382807,14.87777778,-0.31098301,0.51791591,0.883381627,2,0,0,-0.06737798,0
X01001,3.610145677,0.5,0,0.253455139,41.57408317,-6.624980742,1.371336547,-0.036511442,6.114863469,0,-0.137433,-0.231942,0.798306905,-0.059523,0.056701,75.2025,4.0254,114.9884,1.5651,0.02925,0.65689365,0.331305,0.296688533,0.299130047,0.904719,1.389046976,-1.020810345,-51.8089,0,0,1.042712333,1.013901,0.279575895,0.068511596,0.028209923,0,0.028696602,0.007760322,0,0,0,0,3.17678886,1,0.333333333,0.466974967,0,0.3202,0.333434,170,1.462107529,0.009206111,8.938888889,-0.196115025,0.464396031,1.101950515,2,0,0,0.028940562,0
X01002,2.033184019,0.493754521,0,0.112585913,42.12870446,-26.95489003,1.738299105,-0.089776855,5.049460511,0,-0.040193,-0.06324,0.961385321,0.140459,0.216859,227.7648,1.0326,4.8318,0.4877,0.017176,0.224695755,0.482108,0.479899012,0.479899012,0.987218,0.544464874,-0.124550568,-5.6338,0,0,0.491030333,0.335926,1.094074393,0.016664541,0.008579032,0.001289315,0.001291923,0,0,0,1,0,2.85463669,1,0.333333333,0.891637907,0,0.228,0.421623,55,1.382131026,0.01298193,3.527777778,0,0.459188932,0.893750168,2,0,0,0.028940562,0
X01003,7.639099197,0.517322211,0,0.296764394,29.99777864,281.7552548,3.386532172,0.023339172,1.267493571,0,0.005842,0.012138,1.00846512,-0.05011,0.180797,87.9414,4.4922,2.2713,0.4726,0.022619,1.073595014,0.245794,0.242311835,0.242311835,0.99143,9650.618415,64.51463981,0,0,0,1.020551,1.066802,0.200530054,0.01399363,0.001425465,0,0,0,0,0,1,0,2.14372714,1,0.333333333,0.3237276,1,0.5155,0.624763,60,2.814255962,-0.015598825,4.061111111,0,0.443729275,1.226443039,2,0,0,-0.064161221,0
X01004,5.006242845,0.208417288,0,0.098498649,44.5723636,51.96711456,3.487883731,0.306853583,3.200830682,0,0.062825,0.067343,1.069360956,0.136092,0.162256,38.6833,10.4678,13.6103,0.9991,0.019775,0.534337148,0.294392,0.26277714,0.26277714,0.735981,3.824521643,1.557281852,12.5857,24.53363067,0,0.984780333,0.971655,0.089397628,0.075134628,0.004081447,0.057105125,0.015549031,0,0,0,0,0,3.20083723,1,0.428571429,0.461649202,0,0.4726,0.680627,37,2.645696392,0.022447585,21.46388889,-0.000902853,0.432931935,0.712452661,2,0,0,0.048155337,0
X01005,3.577878452,0.532152284,0,0.23936073,34.97440939,17.29036103,2.369737028,0.218068536,3.819436052,0,0.098443,0.161848,1.48724264,0.495488,0.117828,3.989,23.7075,15.3894,1.521,0.017852,0.724724976,0.430562,0.416749735,0.416749735,0.623894,14.55085986,0.742377986,23.9652,28.56002473,0,1.082637,1.056119,0.051284332,0.024514889,0.015477363,0.042726806,0.122187955,0,0,0,0,0,3.026378934,1,0.333333333,0.267716809,0,0.4498,0.571029,80,1.580677483,0.006862392,4.005555556,0,0.407107183,0.996080815,2,0,0,-0.06737798,0
X01006,2.181598172,0.749999932,0,0.389228148,62.05583976,-22.68270991,2.818560453,-0.368945947,5.519522722,0,-0.060935,-0.124758,0.879194036,0.366631,0.641636,229.6549,6.4696,1.1724,0.2701,0.034834,0.637300926,0.402196,0.394434497,0.394434497,0.237117,9650.618415,-0.060241171,-4.4045,0,0,1.170518667,1.279123,0.11046004,0.004645045,0.017879661,0.000599537,0.220451871,0,0,0,1,0,2.416133251,1,0.4,0.544166131,0,0.3445,0.511506,40,1.808539418,0.049642922,6.397222222,0,0.349299783,1.092196811,2,0,0,-0.059095742,0
X01007,0.55520556,0,0,0.25995,48.09360339,-6.271198054,4.369242754,-0.393710869,4.209723857,0,-0.313366,-1.017186,0.32433347,-0.214146,0.251402,58.1582,2.6676,6.1391,0.4751,0.004436,0.018252322,0.785593,0.784563601,0.786722195,1,0.040461151,-0.96030601,-9.2578,0,0,0.938919333,0.954894,0.370228826,0.004631317,0.003661285,0.000431003,0,0.002730672,0,0,1,0,1.878933594,1,0.428571429,0.296525445,1,0.26,0.272258,70,3.577916268,0.05348418,10.05555556,-0.563965614,0.235623468,1.223278747,2,0,0,-0.064161221,0
X01008,2.911069569,0.288647494,0.0807399,0.023280005,71.69319061,330.4791825,2.41143464,-0.530278232,18.17633056,0,0.017424,0.008859,1.637286124,0.505726,0.291744,210.3905,2.5924,1.9305,0.3377,0.013637,0.252868217,0.368542,0.368271178,0.449770602,0.7996,0.397444492,0.136317056,2.1835,5.696092227,0,0.828306333,0.886731,0.509829776,0.013047931,0.000268538,0.07153524,0.055978224,0.181124502,0,0,1,0,2.174805799,1,0.428571429,0.803481185,0,0.2797,0.182606,50,1.805739932,0.016764057,1.433333333,0.469631659,3.918104786,0.908367953,1,0,0,-0.059095742,0
X01009,5.216321579,0,0,0,0,0,0,0,0,0,0.627129,0.6097,1.763235364,0.388598,0.468363,61.8661,10.9285,12.4461,2.4022,0.045379,1.342874042,0.183286,0.18245571,0.18245571,1,9650.618415,0,0,0,0,1.090621,1.104556,0.107319796,0.020092951,0.074038733,0,0,0,0,0,1,0,1.261933938,1,0.333333333,0.628613252,1,0.5169,0,0,0.183286035,-0.007863045,1.741666667,0,3.750738041,0.78813978,1,0,0,0.017310869,0
X01010,3.432498042,0,0,0,41.35189149,36.20323689,3.224095047,0.11903865,4.556392022,0,0.058339,0.089949,1.033490898,0.239029,0.239079,118.9792,15.3572,2.388,0.5188,0.010081,0.381128698,0.421823,0.417314789,0.417314789,0.840852,0.363615774,0.373471766,9.0394,15.25836034,0,1.047913,1.055558,0.067885428,0.008431566,0.001574731,0.047830819,0.022726097,0,0,0,0,0,3.579843853,1,0.25,0.816161032,0,0.25,0.302511,140,2.21479847,0.018179728,11.05833333,0,3.513094355,0.992753688,1,0,0,-0.06737798,0
X01011,3.308923687,0,0,0,44.31463997,14.93430375,2.101367356,-0.445771916,3.805206195,0,0.105599,0.150598,1.134542911,0.071769,0.119025,71.6951,6001.9786,4.3079,1.272,0.020412,0.69720639,0.492937,0.492214052,0.492214052,0.398857,1.075124718,0.339932761,7.11,8.8754774,0,0.993134667,1.110597,0.000319493,0.046508957,0.002385859,0.145926505,0,0,0,0,0,0,4.441733093,1,0.333333333,0.430123769,0,0.4683,0.388143,195,1.565736642,0.032987816,25.675,0,3.178838594,0.475405249,1,0,0,0.028940562,0
X01012,12.09075346,0.249739854,0.117498266,0,49.6679126,34.85216118,4.793675821,-0.310135922,14.12653463,0,0.09931,0.136293,1.074148744,0.184478,0.178945,30.2228,6.1057,65.7002,1.513,0.040555,2.037989114,0.228486,0.205517324,0.205517324,0.933705,9650.618415,0,0,0,0,0.974140667,0.94846,0.189495532,0.013197246,0.121363048,0.035798953,0,0,0,0,1,0,1.376514958,1,0.428571429,0.387617066,1,0.4705,0.002921,50,3.766767488,-0.095295595,1.705555556,0,1.40623022,0.701903088,1,0,0,-0.059095742,0
X01013,2.428071476,0,0,0.00200351,27.27374807,76.95692559,1.510710523,-0.016386978,3.462998052,0,0.020273,0.01985,1.02193719,0.170271,0.103752,96.9447,5.2842,6.5775,1.0525,0.015967,0.288446045,0.470406,0.457914385,0.463872326,0.672491,0.469198198,0.173688482,1.9444,5.63649022,0,0.979999333,0.928201,0.225817273,0.009326897,0.005716394,0.005376299,0.057459807,0.012547947,0,0,0,0,3.308655228,1,0.428571429,1.916355609,0,0.1685,0.379925,138,1.225434878,0.026184753,9.322222222,0,1.312337819,0.838592813,1,0,0,-0.06737798,0
X01014,1.337471977,0.492386092,0,0.103382712,57.98270248,19.47478159,1.147953037,0.993009944,3.414884648,0,0.045269,0.059305,1.077039716,-0.025394,0.271207,1071.6539,59.0903,0.2852,0.2905,0.01657,0.17448675,0.659761,0.558780046,0.558780046,0.792249,1.21333926,0.235864784,2.8444,2.931557615,0,1.304993667,1.229802,0.016665549,0.007052438,0.038364298,0,0.094779832,0,0,0,1,0,6.039125289,1,0.333333333,2.268832118,0,0.0952,0.266602,160,0.98997311,0.025882349,22.49444444,0,1.229011592,1.074447393,1,0,0,-0.064161221,0
X01015,1.001950008,0.499987523,0,0.126659603,44.01284751,26.68041902,1.020134151,0.737274136,6.889378539,0,0.026217,0.038073,1.090282223,-0.053768,0.201319,30.0232,7.8605,6.9381,0.615,0.008299,0.322449099,0.646081,0.640814365,0.640814365,0.989365,0.625189998,0.182465711,2.2026,5.103197288,0,1.138929333,1.290546,0.116617728,0.005579797,0.005434541,0.019786561,0.003222695,0,0,0,0,0,4.655961132,1,0.444444444,0.08788141,0,0.2533,0.276076,100,0.989551586,0.01528451,23.81388889,0,1.194140701,1.281359597,1,0,0,-0.064161221,0
X01016,10.0063333,0.059513625,0.159181952,0.056559667,62.89976825,76.77431165,3.209648755,-0.306970509,6.57816614,0,0.039939,0.041303,1.022946528,0.285258,0.31939,83.8403,5.9677,10.589,0.6555,0.033722,1.734019232,0.184096,0.175774725,0.177589527,0.986586,5.96767643,0.984225566,37.8798,50.07821548,0,1.285855333,1.05816,0.168956913,0.015013095,0.137007176,0.009001532,0,0.010115907,0,0,1,0,2.025425726,1,0.428571429,0.989279251,1,0.2675,0.2794,50,2.74228642,0.006018469,2.061111111,0,1.192984466,0.471767993,1,0,0,-0.059095742,0
X01017,1.667777124,0.696556199,0,0.266304082,71.4279617,843.3839086,3.435496978,-0.054868399,8.216686474,0,0.014411,0.00416,0.978304695,-0.139897,0.2498,256.342,1.0471,2.2482,0.4097,0.012302,0.159613882,0.651953,0.624993459,0.637733648,0.866679,0.375310804,0.096806298,0.895,1.552279006,0,0.892408667,0.952179,0.903888404,0.075354839,0.02421282,0.022021336,0.197865291,0.018541082,0,0,1,0,3.336253024,1,0.4,1.732559765,0,0.1794,0.083901,78,1.635396587,0.02739262,8.411111111,-0.003636713,1.190294034,1.217667433,1,0,0,-0.064161221,0
X01018,0.735755142,0,0,0.01944677,34.45037172,17.1405653,1.770567725,-0.243491291,2.19092206,0,0.042032,0.096935,1.090836752,0.272552,0.619287,-95.1047,0.9192,0,0.1188,0.008917,0.20136544,0.698188,0.69782905,0.69782905,0.312332,0.319672764,0.130124779,8.4667,15.53506203,0,0.709120667,0.842426,1.362972103,0.002984329,0.008174032,0.078090912,-0.015402623,0,0,0,1,0,5.24526161,1,0.333333333,2.22191528,0,0.1615,0.602871,130,1.182079389,0.031173808,5.447222222,0,1.168460267,1.032371919,1,0,0,0.028940562,0
X01019,2.769027253,0,0,0,31.45805747,29.37372797,2.090907736,-0.411147624,3.411144126,0,0.050742,0.066835,1.046368784,-0.014464,0.168215,59.44,6.733,9.4718,1.0092,0.015214,0.298742283,0.51816,0.51525992,0.51525992,0.619059,0.487590414,0.192257962,4.5784,7.227118596,0,0.689536,0.613918,0.15987063,0.016971015,0.008468611,0.173396621,0,0,0,0,1,0,2.966047593,1,0.333333333,0.465010075,0,0.2228,0.009874,50,1.443150656,0.014398126,11.46944444,0,1.162313868,1.239126404,1,0,0,0.028940562,0
X01020,4.700739051,0.208903131,0,0.157093124,36.69741389,246.4498699,4.406007453,0.026641739,4.519660927,0,0.02331,0.01773,1.182606042,1.514564,0.111702,108.0153,3.8169,9.0336,0.8662,0.01689,0.170678755,0.407127,0.398868633,0.398868633,0.90038,0.2023144,0.198016582,1.8704,4.288602097,0,1.529272,0.986585,0.350236007,0.010402182,0.044420385,0.006982262,0.109424488,0,0,0,1,0,2.646303771,1,0.428571429,0.415843052,1,0.3823,0.178714,100,2.652675779,0.030943544,11.44722222,0,1.150867392,0.457746562,1,0,0,-0.06737798,0
X01021,2.485392492,0.789926624,0,0.279429796,38.40688024,-35.60054997,2.128351158,0.084382519,6.156757487,0,-0.015772,-0.060671,0.929035679,0.130645,0.07766,84.7001,5.5577,10.3002,0.9048,0.014014,0.584495597,0.521849,0.517356358,0.520292056,0.92118,0.709649819,0.028797229,-0.9426,0.693929525,0,1.118962,1.14829,0.174336765,0.058029777,0.02660948,0.00064953,-0.009775732,0.005589879,0,0,1,0,3.187657365,1,0.428571429,0.217159745,1,0.3065,0.003722,90,1.601986144,0.035905259,11.18055556,0,1.132659834,0.966552686,1,0,0,-0.06737798,0
X01022,1.742207589,0.652390064,0,0.072761454,58.27546851,-30.59930363,4.411059766,0.296127403,17.23238873,0,-0.041147,-0.147357,0.860270613,-0.142942,0.290238,191.478,1.308,1.9383,0.4072,0.009621,0.088976393,0.644855,0.63935289,0.63935289,0.914531,0.246928847,0.06123387,-2.555,0.982328294,0,0.874716667,1.052245,0.701592461,0.017450131,0.005318962,0.001857114,0.01403344,0,0,0,1,0,3.241017937,1,0.333333333,0.372489715,1,0.1115,0.003042,85,2.349437609,0.030574598,17.75,0,1.104218189,1.226411454,1,0,0,-0.06737798,0
X01023,8.383985484,0.216785906,0,0.091274188,38.90082124,250.8953678,3.069416003,0.187202201,4.245340393,0,0.004332,0.012111,1.023499172,0.098808,0.105418,59.8884,7.1738,3.9894,0.959,0.033801,1.282093889,0.211938,0.205256918,0.205256918,0.991732,9650.618415,0,0,0,1,0.727528333,0.662215,0.137429379,0.034582426,0.003140236,0,0,0,0,0,0,0,1.815852567,1,0.375,0.161990331,0,0.421,0.422856,40,2.579139844,-0.030478177,22.49166667,0,1.092475875,0.833790222,1,0,0,-0.064161221,0
X01024,3.231076949,0.275689765,0,0.059622959,37.20010095,194.1889165,3.113255486,-0.251878725,9.755004554,0,0.01886,0.016147,1.013335737,-0.147689,0.112281,3.7131,12.6294,12.095,1.4057,0.017122,0.513925718,0.496338,0.489635531,0.489635531,0.994241,1.020485088,0.164010908,1.9671,3.784877402,0,1.035344667,1.095416,0.076738546,0.010892884,0.047757552,0.00159529,-0.003916746,0,0,0,1,0,3.21746616,1,0.428571429,0.263815434,0,0.2163,0.011182,145,2.071105132,0.015922652,10.83611111,0,1.0868317,1.162976686,1,0,0,0.028940562,0
X01025,5.752106709,0.599636584,0,0.18083404,58.59687211,85.50280842,1.907883394,-0.586371769,7.699917972,0,0.019395,0.022464,1.016034911,0.065042,0.109069,117.3309,5.8124,4.5513,1.0618,0.032978,0.762689085,0.230247,0.20822356,0.20822356,0.988839,13.01567367,3.367709402,0,0,0,0.743509,0.692476,0.187730643,0.037366656,0.003035786,0.000909164,-0.006413685,0,0,0,1,0,2.419766907,1,0.428571429,0.371726792,0,0.3,0.31119,65,1.70309016,-0.002918928,7.675,0,1.084056883,0.569845645,1,0,0,-0.059095742,0
X01026,5.339378418,0.301694686,0,0.125618125,37.88540718,133.6692226,4.330163237,-0.354686196,6.045770928,0,0.034177,0.032915,1.027251503,0.184151,0.522177,-192.6507,10.0677,43.9022,0.2681,0.016414,1.362976866,0.363843,0.363605024,0.363605024,0.608136,3.346015277,0.41514059,27.8305,56.45769455,0,1.076520667,0.992492,0.103067279,0.001659907,0.001117055,0.360220309,0.001220986,0,0,0,1,0,2.990942049,1,0.428571429,0.265062294,1,0.4164,0.067495,75,3.121019218,-0.002587539,11.79166667,0,1.06370034,0.9625028,1,0,0,0.028940562,0
X01027,12.27128409,0.06210179,0,0.016781419,59.90073656,5.491673302,4.123051803,0.711800063,15.01873105,0,0.695737,0.726478,2.556397624,1.950508,0.750152,108.656,6.1556,3.5147,1.1684,0.054948,3.46184242,0.165935,0.148192797,0.148192797,0.962904,35.4013363,50.85081196,0,0,0,0.947018667,0.851656,0.261060763,0.025791179,0.003195089,0.021532986,0.021490306,0,0,0,1,0,3.531374349,1,0.428571429,0.813376817,1,0.2702,0.054269,50,2.437156638,-0.010370808,3.475,0,1.047771189,0.749004741,1,0,0,-0.06737798,0
